longevity,avg_sales_per_day,avg_days_btwn_sales,median_days_btwn_sales,max_days_btwn_sales,month_revenue_eur,year_revenue_eur,month_average_order_value,year_plat_cntry_aov,csat,cs_tickets_good,cs_tickets_offered,cs_tickets_bad,total_tickets,platform_c44577a5b4c0036fe1ec82c04bfa87c6,market_country_3302c92812d6248fed26ac6bbd255217,market_country_49ea251b719ccdc5894c5a18ace974be,market_country_64f6711e77d2ec8af8ac3292c66d2875,market_country_6b681da4aa6e2f33a5f06ff660ba0e9e,market_country_9a6e56e83f8d0f692203f7b4850f86ff,market_country_c097bb1538327aaf74797d23f6fcef83,status
-1.6007387826588089,-0.15590080915044371,-0.6367358158647872,-0.40662071215881557,-0.8591405371321142,-0.30595616152927985,-0.29187373635054387,-0.4818266153274548,-0.7930890607102851,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,-0.5162757429146921,1.198483890740145,1
0.6195369675522933,-0.1517425683166376,-0.20836502183920583,-0.26720492394342177,0.29643351558331377,-0.11364355904798613,-0.14638185438733314,-0.3723893220129441,-0.744911991857497,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,-0.5162757429146921,1.198483890740145,0
-0.32965155019594744,-0.10013146149704426,-0.5333359690310262,-0.4763286062665125,-0.03592185356050404,-0.23184413188107383,-0.01607620354650018,0.21323872565903124,-0.7930890607102851,-0.20448399334043524,-0.11476492401822001,0.6682876615679341,-0.12183590058232363,0.0778960037101287,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,-0.5162757429146921,1.198483890740145,1
-0.13706257558036236,-0.18720991660498373,-0.7105928493174737,-0.4763286062665125,-0.9256116109608779,-0.33868446659290363,-0.24413445595045383,-0.19715112440025423,-0.892204019473331,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,-0.5162757429146921,1.198483890740145,1
0.6277907807501041,10.413613583178696,-0.7549070693890856,-0.4763286062665125,-0.7466510275757452,-0.11526645020816585,2.7751686523681918,-0.581566933316547,-0.744911991857497,-0.20448399334043524,-0.11476492401822001,1.124247675061331,-0.12183590058232363,0.3483121823929589,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,-0.5162757429146921,1.198483890740145,1
-0.8881595765811442,-0.13828943620726494,-0.3117648686729668,-0.12778913572802794,-0.37850354175490086,-0.4306482990030864,-0.24981955785780552,-0.5503980839449557,-0.9081855411135621,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,2.9512954659837485,-0.560112033611204,-0.5162757429146921,-0.8343875188697212,0
-0.09304223852537148,-0.13046215934362992,-0.4299361221972652,-0.44147465921266404,-0.015469215459346026,-0.36275735213556914,-0.1427371589179625,-0.5909175881280243,-0.7930890607102851,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,-0.5162757429146921,1.198483890740145,1
-1.5319570060103858,-0.17497979650555406,-0.2526792419108177,-0.23235097688957332,-0.5370114870388755,-0.331651938232125,-0.1625181984312135,-0.1701381216115418,0.8931272637922375,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,1.9369494184529936,-0.8343875188697212,0
-0.8358854263283425,-0.19528179587060737,0.6483765662119569,1.4232115081682282,-0.08705344881339909,0.22148346552912063,-0.17122497094137673,1.954538443885265,-0.12093272937942864,4.933169917270612,2.698375286672295,0.6682876615679341,-0.12183590058232363,1.1595607184414494,3.4838563262512396,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,1.7853571071357126,-0.5162757429146921,-0.8343875188697212,0
-1.0147180456142428,-0.19259116944873284,-0.34130768205404144,-0.37176676510496715,-0.5881430822917705,-0.37546999955697674,-0.2934157228952776,-0.3384499082181348,-0.3532223892531856,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,1.9369494184529936,-0.8343875188697212,1
-0.11230113598692999,-0.19087895263481267,0.4711196859255095,-0.18007005630880063,0.5009598965948939,-0.36816698933616815,-0.2688841187745135,-0.3103979437837027,-0.7930890607102851,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,-0.5162757429146921,1.198483890740145,0
1.5329589614433539,-0.202130663126288,1.0176617334753892,0.06390757306813856,1.3497443777929519,-0.09308693768571003,-0.26154800097078035,-0.07299520773674895,1.005015956947591,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,1.7853571071357126,-0.5162757429146921,-0.8343875188697212,0
0.7626030629810137,-0.2018860607242994,2.8640875697925505,2.5908187344721516,2.2087551780415886,-0.3056856796692499,-0.22790465817658964,-0.07039780362244963,0.8931272637922375,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,1.9369494184529936,-0.8343875188697212,0
-0.22510324969034412,-0.05585842673710872,-0.5333359690310262,-0.4589016327395883,0.8588810633651592,-0.44309046456446394,-0.03859855247261113,-0.5981903196480624,-0.744911991857497,-0.20448399334043524,-0.11476492401822001,0.21232764807453713,-0.12183590058232363,-0.05731208563128638,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,-0.5162757429146921,1.198483890740145,0
-0.31039265273438893,2.238512103915904,-0.7401356626985482,-0.4763286062665125,-0.7875563037780612,7.184768470140127,3.750514080966442,0.004564853350913068,-0.04113017265185823,-0.20448399334043524,-0.11476492401822001,4.315967769515111,-0.12183590058232363,3.322890147904091,3.4838563262512396,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,1.7853571071357126,-0.5162757429146921,-0.8343875188697212,0
-1.1467790567792155,-0.15394398993453498,-0.2526792419108177,-0.284631897470346,-0.2046561178950577,0.4724906316369133,-0.22455589951883456,2.918694851113156,-0.744911991857497,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,-0.5162757429146921,1.198483890740145,0
1.1477810122121839,-0.2050658919501511,1.5494323743347318,-0.12778913572802794,1.3037259420653462,-0.35356096889455085,-0.278821365396131,-0.25429401491483833,0.841537071173244,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,1.9369494184529936,-0.8343875188697212,0
0.0912929228924028,-0.19601560307657315,0.8256334464984044,-0.4240476856857398,1.6923260659873487,-0.17937065103526373,-0.25525544981853354,0.4147972849286549,0.870492928439772,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,1.9369494184529936,-0.8343875188697212,0
1.689781412201759,-0.18818832621293813,-0.40039330881619056,-0.14521610925495218,-0.521672008463007,0.03268712722821631,0.08756398300560392,1.2293432151729078,0.9521732591604972,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,1.9369494184529936,-0.8343875188697212,1
-0.5112354405477848,-0.061728884384834995,-0.5924215957931753,-0.3543397915780429,-0.7210852299492977,-0.3346272386924545,0.04175607969184703,-0.18156669971445863,-0.3532223892531856,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,1.9369494184529936,-0.8343875188697212,1
1.4806848111905522,-0.2057996991561169,-0.28222205529189226,0.23817730833738085,-0.7057457513734291,0.22878647574992933,-0.2562367139833641,1.9825904083196975,0.0682891623392573,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,3.4838563262512396,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,1.7853571071357126,-0.5162757429146921,-0.8343875188697212,1
-0.7148294994271176,-0.18207326616322328,-0.32653627536350416,-0.18007005630880063,-0.45520093463424344,-0.3454465130936524,-0.27935093653270626,-0.223125165543247,-0.7930890607102851,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,-0.5162757429146921,1.198483890740145,1
-0.736839667954613,-0.19650480788055033,-0.6515072225553245,-0.33691281805111867,-0.9204984514355883,-0.44741817432494324,-0.31017509180571706,-0.6148137059795777,-0.7930890607102851,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,-0.5162757429146921,1.198483890740145,1
0.5342475645082485,-0.1806056517512917,-0.45947893557833974,-0.4240476856857398,-0.5063325298871385,-0.44714769246491326,-0.2517197837008107,-0.613774744333858,-0.892204019473331,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,-0.5162757429146921,1.198483890740145,1
1.447669558399309,-0.2057996991561169,-0.6367358158647872,-0.4763286062665125,-0.8642536966574038,-0.37546999955697674,-0.2941010502484926,-0.3384499082181348,-0.4000587555404328,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,1.9369494184529936,-0.8343875188697212,1
-1.1110125329220355,0.41035375145315156,-0.6958214426269363,-0.4589016327395883,-0.8335747395056667,1.0780995162439693,0.3536423278913258,-0.4538488624688301,-0.04113017265185823,4.933169917270612,0.8229484795452849,2.0361677020481252,-0.12183590058232363,0.8891445397586193,3.4838563262512396,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,1.7853571071357126,-0.5162757429146921,-0.8343875188697212,0
0.6828162020688426,-0.19919543430242484,0.3086342123295993,-0.24977795041649753,0.04588869884412803,-0.3343567568324245,-0.29297960548868623,-0.5363721017277396,1.005015956947591,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,1.7853571071357126,-0.5162757429146921,-0.8343875188697212,1
0.33615604776078956,-0.06417490840472094,-0.5185645623404889,-0.3891937386318914,-0.3836167012801904,-0.4439019101445538,-0.1112899787783926,-0.6013072045852215,-0.744911991857497,-0.20448399334043524,-0.11476492401822001,1.124247675061331,-0.12183590058232363,0.2131040930515438,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,-0.5162757429146921,1.198483890740145,0
0.10780054928802438,-0.17449059170157685,0.013206078518853527,0.3078852024450778,-0.4603140941595329,-0.3662736163159585,-0.20458795254561585,-0.3031252122636647,-0.7930890607102851,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,-0.5162757429146921,1.198483890740145,0
-0.7065756862293068,0.5404822293110837,-0.7253642560080109,-0.4763286062665125,0.1276992512487601,-0.37006036235637774,0.04463756969968285,-0.3176706753037406,-0.7930890607102851,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,0.0778960037101287,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,-0.5162757429146921,1.198483890740145,1
1.2083089756627963,-0.16641871243595324,-0.0901937683149075,0.09876152012198702,0.21973612270397117,-0.3660031344559285,0.034933957403025045,-0.30208625061794503,-0.31245848209270727,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,1.7853571071357126,-0.5162757429146921,-0.8343875188697212,1
-1.798830299406268,-0.07028996845443578,-0.5776501891026381,-0.31948584452419443,-0.8335747395056667,0.20173828974693442,-0.2608782492392293,-0.19948878810312357,-0.744911991857497,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,-0.5162757429146921,1.198483890740145,0
1.80533479697111,-0.20457668714617394,0.057520298590465396,0.42987401713354734,-0.40406933938134837,-0.06468634238256536,-0.26449179346527196,0.855317022713812,-0.30805457892877974,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,1.9369494184529936,-0.8343875188697212,1
0.5782679015632394,0.13982349485376655,-0.6662786292458618,-0.40662071215881557,-0.7261983894745871,-0.352749523314461,0.29179153426367255,-0.2511771299776792,-0.22915151808891213,4.933169917270612,0.8229484795452849,1.580207688554728,-0.12183590058232363,1.0243526291000342,3.4838563262512396,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,1.9369494184529936,-0.8343875188697212,0
-0.8331341552624055,-0.19528179587060737,1.3721754940482842,-0.30205887099727025,1.16055747535724,-0.41279649624110976,-0.30349315011187084,-0.4818266153274548,-0.744911991857497,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,-0.5162757429146921,1.198483890740145,0
-0.5387481512071541,-0.19405878386066439,1.3278612739766724,0.8829753288335772,1.088973242003187,0.2490726152521755,-0.14578998076410202,2.060512531748676,3.3536583411449623,-0.20448399334043524,-0.11476492401822001,0.6682876615679341,-0.12183590058232363,0.2131040930515438,-0.2870382433583412,11.532562594670795,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,-0.5162757429146921,-0.8343875188697212,0
0.5232424802445007,-0.20115225351833363,0.6483765662119569,0.4473009906604716,0.4089230251396828,-0.20885317377852816,-0.24918095736958246,0.30155046554520654,1.005015956947591,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,1.7853571071357126,-0.5162757429146921,-0.8343875188697212,1
1.2688369391134087,-0.16739712204390764,-0.04587954824329563,-0.284631897470346,0.7361652347582112,-0.30974290756969913,0.0143741368065752,-0.08598222830824531,0.870492928439772,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,1.9369494184529936,-0.8343875188697212,0
-0.0847884253275607,-0.19454798866464157,-0.6367358158647872,-0.37176676510496715,-0.8898194942838513,-0.24077003326206214,-0.2065660564969409,0.1789529913502808,-0.892204019473331,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,-0.5162757429146921,1.198483890740145,1
1.334867444695895,-0.17595820611350843,-0.6515072225553245,-0.44147465921266404,-0.7977826228286402,-0.03926104753975012,-0.19343580743420816,-0.430917494687189,1.1957785500882614,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,1.7853571071357126,-0.5162757429146921,-0.8343875188697212,1
-0.8413879684602164,-0.01109618717319601,-0.5776501891026381,-0.4240476856857398,0.09702029409702308,-0.2743097839057758,0.09969739228184207,0.050121747281036744,-0.744911991857497,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.05731208563128638,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,-0.5162757429146921,1.198483890740145,0
0.5314962934423115,-0.1316851713535729,-0.44470752888780246,-0.3891937386318914,-0.42452197748250636,-0.4498525110652127,-0.20672181271358073,-0.6241643607910551,-0.7930890607102851,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,-0.5162757429146921,1.198483890740145,1
-0.816626528866784,0.457072810232973,-0.7105928493174737,-0.4589016327395883,-0.7517641871010347,-0.36519168887583864,0.9028231721414969,-0.29896936568078586,-0.744911991857497,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,-0.5162757429146921,1.198483890740145,1
-0.10129605172318228,-0.18085025415328032,-0.5185645623404889,-0.26720492394342177,-0.7977826228286402,-0.5047603286512924,-0.29449044079009207,-0.8350735748721562,-0.9200852558989808,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,2.9512954659837485,-0.560112033611204,-0.5162757429146921,-0.8343875188697212,1
1.797080983773299,-0.20286447033225377,-0.6958214426269363,-0.4240476856857398,-0.9256116109608779,0.4689743674565239,-0.20603648536036573,1.0064859421660297,0.2506449392027056,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,3.4838563262512396,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,1.9369494184529936,-0.8343875188697212,1
-0.6625553491743159,-0.18769912140896094,0.45634827923497223,0.11618849364891125,0.33733879178562975,-0.511522375152041,-0.29846222431440617,-0.8610476160151489,-0.9081855411135621,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,2.9512954659837485,-0.560112033611204,-0.5162757429146921,-0.8343875188697212,0
1.761314459916119,-0.1693539412598164,-0.17882220845813124,-0.21492400336264908,1.0531811253261605,-0.5142271937523406,-0.30162407551219356,-0.8714372324723462,-0.9119132870449493,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,2.9512954659837485,-0.560112033611204,-0.5162757429146921,-0.8343875188697212,1
0.6057806122226086,-0.20384287994020814,0.4711196859255095,0.5344358582950928,-0.02058237498463553,-0.257539908583919,-0.27952226837100996,0.11453736931565868,-0.892204019473331,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,-0.560112033611204,-0.5162757429146921,1.198483890740145,1
-0.7533472943502346,-0.19626020547856174,0.24954858556745016,0.4124470436066231,-0.2148824369456367,-0.29378447782793216,-0.2562678652266921,-0.024683491210782442,1.243712208618473,-0.20448399334043524,-0.11476492401822001,-0.24363236541885988,-0.12183590058232363,-0.19252017497270146,-0.2870382433583412,-0.086710996952412,-0.17541160386140583,-0.33883425483008095,1.7853571071357126,-0.5162757429146921,-0.8343875188697212,0
